subject,tag,file,lineno,LEC,DNC,NCT
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\chasen.py,135,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\childes.py,175,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\conll.py,199,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\conll.py,370,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\conll.py,429,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,1685,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,1690,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\framenet.py,1698,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\knbc.py,120,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\knbc.py,128,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\knbc.py,182,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\knbc.py,184,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\lin.py,81,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\lin.py,83,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\lin.py,99,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\lin.py,101,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\lin.py,115,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\lin.py,117,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\nombank.py,409,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\propbank.py,271,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\propbank.py,421,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,322,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,322,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,324,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,327,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,328,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,329,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\util.py,242,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\util.py,252,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\util.py,264,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,421,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1137,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1139,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1147,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1265,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1272,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1388,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1466,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1706,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1724,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1726,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1764,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1769,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1771,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\cfg.py,258,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\cfg.py,258,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\cfg.py,259,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\cfg.py,260,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\cfg.py,261,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\cfg.py,262,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\cfg.py,263,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\cfg.py,263,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,629,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,761,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,787,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,1014,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,1022,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\discourse.py,317,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\discourse.py,327,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\discourse.py,377,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\resolution.py,75,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,276,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,276,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,329,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,329,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\confusionmatrix.py,64,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\confusionmatrix.py,65,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\confusionmatrix.py,78,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\confusionmatrix.py,89,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\confusionmatrix.py,162,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\confusionmatrix.py,165,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\confusionmatrix.py,167,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\distance.py,30,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\distance.py,32,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\distance.py,41,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\distance.py,43,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\distance.py,45,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\distance.py,51,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\distance.py,54,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\distance.py,86,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\misc\wordfinder.py,24,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\misc\wordfinder.py,24,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\misc\wordfinder.py,27,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\misc\wordfinder.py,105,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\misc\wordfinder.py,106,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\misc\wordfinder.py,121,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\chart.py,1627,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\chart.py,1629,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\chart.py,1634,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,110,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,111,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,126,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,208,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,209,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,217,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,218,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,468,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\earleychart.py,83,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\earleychart.py,131,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,323,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,327,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,331,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,334,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,337,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,342,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,388,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,410,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,411,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,431,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,432,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,567,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,577,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,577,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,670,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\pchart.py,449,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\pchart.py,450,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,179,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,184,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,185,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,187,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,189,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,292,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,299,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,300,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,302,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,306,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,371,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,377,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,378,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,390,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,391,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,393,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,394,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,404,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,405,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,407,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,408,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,431,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,437,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,438,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,446,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,447,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,449,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,450,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,465,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,466,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,468,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,469,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\viterbi.py,345,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\viterbi.py,346,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,162,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,163,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,179,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,198,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,199,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,200,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,201,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,204,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,205,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,208,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,210,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,210,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,211,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,219,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,225,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,278,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,283,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,285,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,418,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\hole.py,190,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\hole.py,265,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\lfg.py,51,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,982,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\relextract.py,161,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\relextract.py,162,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\relextract.py,163,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\relextract.py,164,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\relextract.py,165,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\relextract.py,166,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\relextract.py,167,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\relextract.py,168,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\stem\rslp.py,83,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\stem\rslp.py,89,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill.py,36,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill.py,50,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,384,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,386,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,388,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,395,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,410,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,417,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,494,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer_orig.py,375,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer_orig.py,375,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer_orig.py,376,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,242,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,243,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,245,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,247,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,249,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,554,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,564,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,612,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,651,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,710,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,717,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,751,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,880,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,883,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,1071,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,1072,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\mapping.py,51,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\mapping.py,60,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\mapping.py,78,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\senna.py,56,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\senna.py,57,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\senna.py,73,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\senna.py,74,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\senna.py,90,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\senna.py,91,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\sequential.py,184,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\sequential.py,195,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\tnt.py,158,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\tnt.py,160,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\tnt.py,161,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\tnt.py,169,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\tnt.py,221,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\tnt.py,222,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\tnt.py,228,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\tnt.py,232,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\tnt.py,236,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\tnt.py,240,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\tnt.py,241,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\tnt.py,246,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\tnt.py,247,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\tnt.py,370,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\erroranalysis.py,31,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\rule.py,70,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\rule.py,157,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\template.py,149,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\template.py,159,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\test\unit\test_seekable_unicode_stream_reader.py,22,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tokenize\texttiling.py,255,2,,
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\tools\nltk_term_index.py,91,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\setupext.py,1418,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\setupext.py,1424,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\doc\users\plotting\colormaps\colorconv.py,570,2,,
