id,summary,status,owner,type,component,version
24356,"Link in 403 Forbidden ""CSRF verification failed."" page has broken doc link",closed,nobody,Bug,Documentation,1.7
24354,Migrations that rename subclasses cause problems with relations,closed,nobody,Bug,Migrations,1.7
24353,docs build system in Jenkins fails due to Sphinx error,closed,nobody,Bug,Utilities,master
24352,Coercing ManyRelatedManager to string raises StopIteration exception,closed,gmunumel,Bug,"Database layer (models, ORM)",1.7
24347,parameter 'widget' of BoundField.as_widget is ignored,new,nobody,Bug,Forms,master
24346,AuthRouter docs lead to AttributeError: 'NoneType' object has no attribute '_meta' with 0002_remove_content_type_name,closed,nobody,Bug,Documentation,1.8alpha1
24345,Sitemap tests fail because of domain mismatch,closed,knbk,Bug,contrib.sitemaps,master
24343,UUID foreign key accessor returns inconsistent type,closed,nobody,Bug,"Database layer (models, ORM)",1.8alpha1
24340,"Nested deconstruction does not descend into lists, tuples or dicts",closed,gasman,Bug,Migrations,master
24339,Exception at /add admin view when using DurationField,closed,nobody,Bug,Forms,1.8alpha1
24338,{%extends%}-ing a file-based template object is broken by deprecation path indirection,closed,aaugustin,Bug,Template system,1.8alpha1
24333,admin history view can fail with non-integer slug,closed,timgraham,Bug,contrib.admin,1.7
24332,Sites migration fails when DATABASES['default'] = {},closed,timgraham,Bug,Migrations,1.7
24331,SuccessMessageMixinTests fail if MESSAGE_STORAGE is not CookieStorage,closed,nobody,Bug,contrib.messages,master
24327,Form labels: Append colon if label ends with dot (at least in Czech),closed,nobody,Bug,Internationalization,1.7
24325,Cannot reference FK relation from inline ModelForm.save(),closed,timgraham,Bug,Documentation,1.8alpha1
24324,Crashes when project path or path to Django install contains a non-ascii character,closed,timgraham,Bug,Core (Management commands),1.8alpha1
24323,NameError: global name XXXXXAdmin is not defined when using admin register decorator with an __init__ super call,new,nobody,Bug,contrib.admin,1.7
24321,`utils.http.same_origin` doesn't comply with RFC6454,closed,nobody,Bug,Utilities,master
24320,Unable to serialize UUIDField when running dumpdata with JSON format,closed,coldmind,Bug,Core (Serialization),1.8alpha1
24319,UUIDField do not properly clean (validate) value in get_db_prep_value,closed,nobody,Bug,"Database layer (models, ORM)",1.8alpha1
24318,Can't configure Postgres isolation level if using recent psycopg2,closed,aaugustin,Bug,"Database layer (models, ORM)",1.7
24316,"Admin changelist column CSS classes do not use short description, instead using str(list_display_function)",new,,Bug,contrib.admin,1.7
24315,Using UUIDField for id of custom User model prevents password reset confirm view,closed,timgraham,Bug,contrib.auth,1.8alpha1
24314,"django 1.7 migration problem: foreign key column to an one-to-one model is misidentified as ""id""",closed,nobody,Bug,Migrations,1.7
24311,Foreign key constraint error when syncing unmigrated models that relate to migrated models,closed,nobody,Bug,Migrations,1.8alpha1
24308,ValueError: Cannot serialize: <bound method SiteManager.get_current of <django.contrib.sites.models.SiteManager object at 0xb647c9ac>>,closed,nobody,Bug,Migrations,1.7
24307,Oracle Syncdb breaks trying to set NULL to column that already is NULL,closed,shaib,Bug,"Database layer (models, ORM)",1.8alpha1
24303,Not all models available in custom data migration,closed,nobody,Bug,Migrations,1.7
24302,DurationField form field value populated with instance.__repr__(),closed,timgraham,Bug,"Database layer (models, ORM)",1.8alpha1
24300,FK from `unmigrated` app model to `migrated` app model is not created,closed,nobody,Bug,Migrations,1.7
24299,`migrate auth` throws django.db.utils.IntegrityError,closed,nobody,Bug,Migrations,1.8alpha1
24298,post-migrate handlers fail when DATABASES['default'] = {},closed,MarkusH,Bug,Migrations,1.7
24294,admin.views.decorators.staff_member_required can't be used with decorator syntax and extra arguments,closed,akulakov,Bug,contrib.admin,master
24293,"contrib.sites.tests.CreateDefaultSiteTests.test_multi_db expect ""other"" database to exist, but doesn't create one",closed,nobody,Bug,contrib.sites,1.7
24291,Migrations fail with unused swappable model,closed,knbk,Bug,Migrations,1.8alpha1
24289,Is usage of many_to_one and one_to_many terms confusing for relation flags?,closed,nobody,Bug,"Database layer (models, ORM)",1.8alpha1
24283,ModelAdmin.media does not use get_prepopulated_fields,closed,nobody,Bug,contrib.admin,master
24282,Cannot Modify Foreign Keys Within Data Migrations,closed,MarkusH,Bug,Migrations,1.8alpha1
24280,CSRF cookie error only happening with Chrome.,closed,nobody,Bug,CSRF,1.6
24279,ORing with an empty Q() produces inconsistent results,new,nobody,Bug,"Database layer (models, ORM)",1.7
24278,squashmigrations throws ValueError: need more than 1 value to unpack,closed,knbk,Bug,Migrations,1.8
24276,django.contrib.auth.decorators.user_passes_test doesn't pass *args and *kwargs to resolve_url,closed,nobody,Bug,contrib.auth,1.7
24273,AttributeError: _processors_index on nested inclusion_tag,closed,aaugustin,Bug,Template system,1.8alpha1
24271,"Error message for fields.E005 does not specify that both 'actual value', 'human readable name' must be strings/'Actual Value should be able to be a non-string",closed,mbasanta,Bug,Core (Other),1.7
24270,Wheel package does not contain 'extras' directory,new,nobody,Bug,Packaging,1.7
24265,jinja2 template backend results in KeyError,closed,aaugustin,Bug,Template system,1.8alpha1
24264,foreign key constraint error migrating integer pk to CharField,closed,MarkusH,Bug,Migrations,1.8alpha1
24262,TypeError: unhashable type: 'bytearray',closed,nobody,Bug,Migrations,1.7
24261,Wrong example for custom options on custom management commands,closed,nobody,Bug,Documentation,1.7
24258,ModelAdmin.message_user logs out test client on Python 3.2,closed,nobody,Bug,contrib.admin,master
24257,The trans template tag fails to get a message when there is a % character in the string,new,nobody,Bug,Internationalization,1.7
24255,modelformset_factory examples in documentation do not specify a field list,closed,gasman,Bug,Documentation,master
24254,"Passing a query to ""pk__in"" of another query may result in invalid SQL",new,nobody,Bug,"Database layer (models, ORM)",1.7
24252,reverse_lazy representation,closed,nobody,Bug,Core (URLs),1.8alpha1
24250,"Class FormMixin does not provide ""form"" variable in centext.",closed,nobody,Bug,Documentation,1.7
24249,Improve forbidding field shadowing in model multi-inheritance,closed,nobody,Bug,"Database layer (models, ORM)",1.7
24248,django.db.utils.OperationalError: no such table: creating models from running manage.py inspectdb,closed,nobody,Bug,Documentation,1.7
24247,makemessages command should use case insensitivity when checking for paths in LOCALE_PATHS,closed,thyleung,Bug,Internationalization,1.6
24241,state.clone doesn't copy Django models,closed,knbk,Bug,Migrations,1.8alpha1
24240,Setting Content-Encoding on a non-ASCII StreamingHttpResponse raises UnicodeEncodeError,closed,nobody,Bug,HTTP handling,1.7
24239,Possible problem in CVE-2015-0219 fix for 1.4.x,closed,nobody,Bug,HTTP handling,1.4
24238,WSGIRequestHandler.get_environ() declared twice,closed,timgraham,Bug,Core (Other),1.4
24237,"1.7.4 requires derived ManyToManyFields to declare their internal_type as ""ManyToManyField"" or their add/remove migrations will do nothing",closed,nobody,Bug,Migrations,1.7
24236,Custom ManyToManyFields don't generate SQL database changes,closed,MarkusH,Bug,"Database layer (models, ORM)",1.7
24233,group-by column construction is broken,closed,nobody,Bug,"Database layer (models, ORM)",1.8alpha1
24231,Regression in availability of `_meta.get_field()` before app registry is fully populated,closed,nobody,Bug,Documentation,1.8alpha1
24228,Signals have unclear & inconsistent transaction handling,new,nobody,Bug,"Database layer (models, ORM)",master
24225,KeyError when migrating in 1.8a1/master@728b6fd (does not occur in 1.7.3),closed,MarkusH,Bug,Migrations,1.8alpha1
24222,UnboundLocalError: local variable 'sql' referenced before assignment,closed,nobody,Bug,"Database layer (models, ORM)",1.7
24220,get_success_url raises an exception when success_url is lazy object,closed,tricoder42,Bug,Generic views,1.8alpha1
24216,Trac GitHub login error: MissingTokenError,closed,nobody,Bug,Uncategorized,
24212,Documentation for pylibmc cache backend needs additional info,new,nobody,Bug,Documentation,1.7
24209,Incorrectly formatted Content-Disposition headers may cause error.,closed,raulcd,Bug,HTTP handling,1.8alpha1
24206,Missing mock dependency for test suite,closed,nobody,Bug,Testing framework,1.7
24198,Options.get_field behavior change,closed,nobody,Bug,"Database layer (models, ORM)",1.8alpha1
24196,Filtering __in a sliced queryset with a 0 limit raises an unexpected error,new,nobody,Bug,"Database layer (models, ORM)",1.7
24195,Changing limit_choices_to in a ForeignKey doesn't create a migration,new,nobody,Bug,Migrations,1.7
24194,Oracle Backend Operations,new,nobody,Bug,"Database layer (models, ORM)",1.7
24193,Test failure: deprecation.tests.DeprecatedChineseLanguageCodes.test_deprecation_warning with unexpected warnings about unclosed files,closed,Claude Paroz <claude@…>,Bug,Core (Other),1.7
24189,Filtering by month or day doesn't work with MySQL,closed,nobody,Bug,"Database layer (models, ORM)",1.7
24184,Migrate auto-fake behavior is not safe,closed,MarkusH,Bug,Migrations,1.7
24183,Bad comparison in Substr function,closed,jarshwah,Bug,"Database layer (models, ORM)",1.8alpha1
24181,THOUSAND_SEPARATOR strings are reversed,closed,varun,Bug,Utilities,1.7
24180,Table created incorrectly on AddGeometryColumn error,closed,nobody,Bug,GIS,1.7
24176,Incorrect SQL text when searching in SQLite for datetime values with milliseconds,new,nobody,Bug,"Database layer (models, ORM)",1.7
24174,Extra order by ignores descending orderings,closed,jarshwah,Bug,"Database layer (models, ORM)",1.8alpha1
24173,Extend support duration for LTS versions of Django,closed,nobody,Bug,Documentation,master
24172,"`pip install Django` with ""old"" pips gets 1.8a1",closed,nobody,Bug,Packaging,1.8alpha1
24171,"(1054, ""Unknown column '__col1' in 'field list'"") when using values, annotate, and aggregate",closed,jarshwah,Bug,"Database layer (models, ORM)",1.8beta1
24169,ArrayField can't use __contained_by or __overlap queries for CharField,closed,Marc Tamlyn <marc.tamlyn@…>,Bug,contrib.postgres,1.8alpha1
24168,TemplateResponse and TemplateView cannot select a specific template engine,closed,nobody,Bug,Template system,master
24164,Oracle GIS geoapp extent test failure,closed,timgraham,Bug,GIS,1.8alpha1
24163,Migrations fail when changing from OneToOneField to ForeignKey,closed,MarkusH,Bug,Migrations,1.7
24161,Using UUIDField for id of custom User model prevents logging in,closed,nobody,Bug,contrib.sessions,1.8alpha1
24160,Fatal Python error: Failed to initialize Windows random API (CryptoGen),closed,nobody,Bug,Uncategorized,master
24158,Static serve failure since 1.4.18,closed,timgraham,Bug,HTTP handling,1.4
24156,inherited manytomany.all() empty when 2 or more inherited model from abstract one,closed,coldmind,Bug,"Database layer (models, ORM)",master
24151,GeoAggregate.prepare is never called,closed,nobody,Bug,GIS,1.8alpha1
24148,test_combined_expression test failure on Windows/Python 2,closed,michalmo,Bug,"Database layer (models, ORM)",master
24147,Model managers in migration leak referenced model across project states,closed,MarkusH,Bug,Migrations,master
24146,"(admin.E116) The value of 'list_filter[0]' refers to 'through__field', which does not refer to a Field.",closed,nobody,Bug,contrib.admin,1.8alpha1
24145,Extend POST redirect error to be raised on PUT and PATCH,closed,samuelcolvin,Bug,Core (Other),1.7
24142,extra() field overwritten when using union on two querysets,new,nobody,Bug,"Database layer (models, ORM)",1.7
24138,Expose modelform_factory in __all__,closed,nobody,Bug,Forms,master
24136,GeoQueryset.extent() -> TypeError,closed,nobody,Bug,GIS,1.7
24135,migrations.RenameModel does not rename m2m tables,closed,timgraham,Bug,Migrations,1.7
24133,DeleteView success_url bug for non ascii urls,closed,nobody,Bug,Generic views,1.7
24130,Docs: FastCGI deployment: flup6 as alternative to flup,closed,nobody,Bug,Documentation,master
24128,Admindocs doesn't account for template loaders,new,nobody,Bug,contrib.admindocs,master
24125,TemplateDetailView in admindocs requires a single Django templates engine,assigned,kairichard,Bug,contrib.admindocs,master
