subject,tag,file,lineno,NOC,PAR,NOO
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,48,32,1,9
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,127,9,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,128,11,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,129,9,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,130,9,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,131,14,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,132,14,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,133,14,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,134,18,1,4
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,135,27,1,7
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,136,29,1,9
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,137,29,1,9
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,138,23,1,6
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,139,22,1,7
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,140,25,1,7
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,141,33,1,10
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,142,29,1,9
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,143,29,1,9
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,148,13,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,149,17,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,150,17,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,151,25,1,8
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,152,25,1,8
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,153,21,1,7
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,154,21,1,7
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,155,29,1,10
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,156,29,1,10
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,157,26,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,158,20,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,159,18,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,160,27,1,8
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,161,13,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,162,19,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,163,19,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,1666,15,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,1667,17,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,1668,17,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,1747,13,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,1748,13,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\_cm.py,1749,13,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\__init__.py,814,9,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\__init__.py,815,9,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\__init__.py,816,9,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\__init__.py,817,9,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\__init__.py,818,9,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\__init__.py,819,9,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\__init__.py,821,31,1,4
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\__init__.py,822,9,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_axes.py,510,37,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_axes.py,590,28,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_axes.py,652,28,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_base.py,1469,30,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_base.py,1491,34,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_base.py,1502,29,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_base.py,1520,28,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_base.py,1582,30,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_base.py,1621,29,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_base.py,1635,33,1,5
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_base.py,2084,12,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_nbagg.py,258,44,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_pgf.py,110,26,1,6
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_pgf.py,435,25,0,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_pgf.py,445,25,0,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_ps.py,175,34,1,7
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_tkagg.py,975,31,0,4
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_tkagg.py,979,31,0,4
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_webagg.py,169,18,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_wx.py,664,16,0,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\qt_editor\formlayout.py,302,34,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_axes.py,2364,29,1,9
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_backend_pgf.py,21,19,0,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_compare_images.py,15,19,0,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_dviread.py,13,9,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_pickle.py,83,28,1,8
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_subplots.py,27,26,1,4
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_subplots.py,38,39,1,4
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\art3d.py,591,12,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\tools\github_stats.py,96,16,1,3
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\tools\github_stats.py,216,17,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\apps\registry.py,247,24,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\conf\global_settings.py,6,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\conf\__init__.py,176,13,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\filters.py,216,22,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\filters.py,280,23,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\filters.py,343,38,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\filters.py,402,12,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\helpers.py,32,17,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\sites.py,473,25,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\sites.py,477,17,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\sites.py,506,17,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\views\decorators.py,12,34,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admindocs\views.py,378,18,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\decorators.py,45,28,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\middleware.py,22,24,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\contenttypes\fields.py,499,27,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\geos\mutable_list.py,228,12,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\postgres\validators.py,72,26,3,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\postgres\validators.py,77,26,3,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\sessions\backends\file.py,203,11,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\staticfiles\storage.py,219,34,1,7
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\validators.py,269,24,3,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\validators.py,270,14,2,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\validators.py,296,20,3,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\validators.py,303,20,3,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\validators.py,310,20,3,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\validators.py,311,19,2,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\validators.py,321,20,3,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\validators.py,322,19,2,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\cache\backends\memcached.py,148,40,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,11,29,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,12,27,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,13,26,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,14,27,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,15,29,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,16,25,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,17,29,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,18,29,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,19,30,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,20,25,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,21,30,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,22,25,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,23,29,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,24,26,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,25,31,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\files\utils.py,26,31,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\management\base.py,95,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\management\base.py,477,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\management\color.py,47,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\management\templates.py,89,17,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\management\__init__.py,146,9,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\management\__init__.py,229,26,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\management\commands\diffsettings.py,4,25,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\serializers\python.py,72,31,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\serializers\__init__.py,232,25,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\transaction.py,311,43,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\base\operations.py,203,56,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\mysql\introspection.py,70,35,1,8
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\sqlite3\base.py,74,17,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\sqlite3\base.py,85,26,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\sqlite3\base.py,86,26,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\migrations\state.py,420,30,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\migrations\state.py,468,12,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\migrations\state.py,512,29,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\migrations\writer.py,202,20,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\deletion.py,39,43,0,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\query.py,440,20,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\fields\related.py,433,27,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\fields\related.py,2665,31,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\fields\related.py,2667,39,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\sql\compiler.py,1157,48,0,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\forms\fields.py,881,13,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\forms\fields.py,950,13,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\forms\forms.py,46,29,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\http\request.py,460,26,2,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\http\response.py,388,37,0,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\http\response.py,404,28,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\template\context_processors.py,46,25,0,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\template\defaultfilters.py,262,26,1,6
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\template\defaultfilters.py,263,26,1,6
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\template\defaultfilters.py,651,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\template\defaulttags.py,371,46,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\template\smartif.py,102,36,2,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\test\client.py,161,47,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\test\client.py,199,47,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\test\utils.py,578,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\decorators.py,123,60,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\feedgenerator.py,92,39,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\feedgenerator.py,125,39,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\functional.py,400,34,2,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\functional.py,403,35,2,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\functional.py,406,34,2,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\functional.py,409,35,2,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\html.py,382,41,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\html.py,383,24,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\html.py,391,37,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\html.py,392,20,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\termcolors.py,70,39,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\text.py,71,23,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\translation\trans_null.py,27,12,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\translation\trans_null.py,28,11,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\translation\trans_null.py,29,29,0,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\translation\trans_null.py,30,56,0,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\translation\trans_null.py,31,12,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\translation\trans_real.py,137,19,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\translation\trans_real.py,232,16,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\translation\trans_real.py,749,12,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\translation\__init__.py,129,34,0,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\views\i18n.py,186,28,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\absolute_url_overrides\tests.py,11,28,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\absolute_url_overrides\tests.py,22,28,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\absolute_url_overrides\tests.py,25,39,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\absolute_url_overrides\tests.py,39,28,1,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_checks\tests.py,523,17,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,1577,15,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,1622,9,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_scripts\tests.py,1623,25,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\tests.py,35,17,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\tests.py,114,25,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\tests.py,225,42,0,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_utils\tests.py,253,18,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\admin.py,427,16,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\tests.py,527,36,2,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_views\tests.py,6065,32,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,166,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,211,36,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,224,30,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,238,36,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,254,28,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,268,45,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,280,35,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,380,36,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,505,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,517,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,527,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,535,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,547,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,558,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,568,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,584,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,592,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,601,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,609,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,617,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,758,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,842,32,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,1054,20,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation\tests.py,1061,20,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation_regress\tests.py,302,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\aggregation_regress\tests.py,331,9,1,1
