subject,tag,file,lineno,NOC,NOFF,NOO,experience-based,statistics-based,tuning machine
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1768,15,1,5,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1770,16,1,5,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1771,16,1,5,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1772,16,1,5,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1774,61,1,16,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1776,64,1,16,1,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,2524,55,2,12,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,2528,57,2,10,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,2537,55,1,10,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,2540,29,1,5,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,2542,29,1,7,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,2550,42,1,7,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,2552,25,1,4,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,2580,24,1,5,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,127,61,1,12,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,185,77,1,30,1,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,187,45,1,17,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,202,18,1,5,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,225,45,2,7,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,228,61,1,12,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\proj3d.py,251,38,1,15,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\proj3d.py,254,35,1,11,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\tools\github_stats.py,83,59,2,10,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\tools\github_stats.py,85,58,2,10,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\tools\github_stats.py,87,47,2,10,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\tools\github_stats.py,89,42,2,7,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\tools\github_stats.py,215,40,1,10,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\unit\agg_memleak.py,28,33,1,10,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\unit\agg_memleak.py,29,33,1,10,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\unit\agg_memleak.py,36,33,1,10,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\unit\agg_memleak.py,37,33,1,10,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\unit\agg_memleak.py,41,33,1,10,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\unit\compare_backend_driver_results.py,15,29,1,7,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,622,31,2,8,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,645,56,2,13,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,647,86,1,16,1,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,649,45,1,6,0,0,0
matplotlib,v1.4.3,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,1668,98,2,16,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\apps\registry.py,95,57,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\apps\registry.py,97,54,2,10,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\apps\registry.py,228,53,1,9,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\apps\registry.py,276,54,1,6,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\apps\registry.py,283,97,2,14,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,49,134,1,16,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,100,81,1,10,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,114,118,1,16,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,151,120,1,15,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,162,117,1,17,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,234,131,1,16,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,247,135,1,16,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,275,196,1,24,1,1,1
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,348,231,1,24,1,1,1
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,393,135,1,17,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,419,119,1,16,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,463,140,1,16,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,535,104,1,16,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,577,119,1,16,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,649,149,1,16,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,673,116,1,16,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,765,122,1,16,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\filters.py,286,63,2,13,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\helpers.py,38,130,2,18,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\helpers.py,40,27,1,5,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\helpers.py,80,40,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\helpers.py,96,93,1,16,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\helpers.py,114,76,2,14,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\options.py,403,81,2,12,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\options.py,408,60,1,6,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\options.py,566,39,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\options.py,763,49,1,6,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\options.py,770,53,1,11,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\options.py,876,67,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\options.py,879,56,1,8,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1756,39,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\sites.py,407,69,2,14,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\utils.py,37,28,1,4,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\utils.py,166,49,1,6,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,35,42,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,61,42,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,74,42,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,105,28,1,6,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,131,15,1,5,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,170,42,1,11,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,217,26,1,5,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,286,95,1,15,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\bin\compress.py,34,89,1,12,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\templatetags\admin_list.py,371,161,1,22,1,0,1
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\templatetags\admin_list.py,385,149,1,20,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admin\templatetags\admin_list.py,394,83,1,17,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admindocs\utils.py,31,61,2,14,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admindocs\utils.py,32,42,1,11,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\admindocs\views.py,172,32,1,6,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\auth\backends.py,49,41,1,9,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\auth\forms.py,223,46,2,6,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\auth\hashers.py,94,49,1,6,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\auth\handlers\modwsgi.py,46,52,1,9,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\auth\management\__init__.py,46,19,1,5,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\auth\management\__init__.py,110,130,2,17,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\contenttypes\admin.py,27,72,2,10,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\contenttypes\checks.py,12,98,3,16,1,1,1
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\contenttypes\fields.py,330,150,1,17,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\contenttypes\fields.py,369,39,1,5,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\contenttypes\fields.py,405,20,1,4,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\contenttypes\fields.py,491,36,1,5,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\contenttypes\fields.py,518,16,1,4,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\contenttypes\management.py,28,63,1,8,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\contenttypes\management.py,36,80,1,12,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\contenttypes\management.py,40,81,2,11,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\contenttypes\management.py,46,131,2,14,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\contenttypes\management.py,62,51,1,9,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\feeds.py,19,47,1,11,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\measure.py,298,36,1,10,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\measure.py,316,65,1,15,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\measure.py,317,60,1,13,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\measure.py,318,36,1,10,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\admin\options.py,90,51,1,8,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\oracle\operations.py,249,86,2,17,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\db\models\functions.py,296,40,2,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\db\models\functions.py,332,37,1,6,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\db\models\functions.py,364,54,1,8,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\db\models\functions.py,369,58,1,11,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\db\models\functions.py,372,59,1,12,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\db\models\query.py,321,58,1,10,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\envelope.py,58,20,1,5,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\feature.py,91,92,1,15,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\field.py,63,23,1,6,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\field.py,219,44,1,8,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\geometries.py,553,31,1,9,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\geometries.py,561,40,1,11,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\geometries.py,613,43,1,9,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\geometries.py,620,49,1,9,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\geometries.py,669,49,1,9,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\geometries.py,674,43,1,9,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\geomtype.py,30,37,1,10,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\layer.py,55,57,1,10,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\layer.py,140,133,1,20,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\layer.py,152,100,1,16,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\layer.py,158,86,1,14,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\layer.py,164,90,1,14,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\layer.py,198,35,1,6,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\layer.py,207,42,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\layer.py,209,24,1,4,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\libgdal.py,94,57,1,10,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\raster\band.py,105,18,1,5,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\gdal\raster\source.py,228,39,1,8,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geoip\base.py,50,29,1,9,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geoip\base.py,209,24,1,5,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geoip\libgeoip.py,8,122,2,15,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geoip\prototypes.py,26,62,2,9,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geoip\prototypes.py,62,50,1,10,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geos\collections.py,89,17,1,4,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geos\collections.py,94,19,1,4,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geos\coordseq.py,155,40,1,11,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geos\coordseq.py,164,23,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geos\libgeos.py,192,99,1,13,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geos\linestring.py,133,31,1,9,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geos\mutable_list.py,81,68,1,13,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geos\mutable_list.py,100,70,2,11,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geos\mutable_list.py,227,22,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geos\mutable_list.py,229,16,1,5,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geos\mutable_list.py,260,44,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geos\polygon.py,169,37,1,10,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geos\polygon.py,175,95,1,13,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\geos\prototypes\misc.py,24,31,1,5,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\management\commands\ogrinspect.py,93,90,2,19,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\management\commands\ogrinspect.py,95,49,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\management\commands\ogrinspect.py,107,35,1,8,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\management\commands\ogrinspect.py,110,90,1,14,1,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\maps\google\gmap.py,162,49,2,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\maps\google\gmap.py,196,41,1,10,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\maps\google\overlays.py,71,46,1,9,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\utils\layermapping.py,335,36,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\utils\ogrinspect.py,120,36,1,6,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\utils\ogrinspect.py,147,22,1,5,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\utils\ogrinspect.py,149,27,1,5,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\utils\srs.py,64,46,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\utils\wkt.py,35,31,1,8,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\utils\wkt.py,38,40,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\utils\wkt.py,52,35,1,7,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\utils\wkt.py,54,56,2,11,0,0,0
django,1.8.2,C:\Users\Zhifei Chen\Desktop\pysmell\subject_raw\django\django\django\contrib\gis\utils\wkt.py,54,34,1,5,0,0,0
